image_name,prompt
1038a3a6-f4cd-4cec-998e-56c59561c8fb.png,"beautiful boyish natalie portman alluring gravure model, wearing azterc wooden mask helmet cap and leotard, elegant bulky aztec football gear subtle mayan patterns, elegant aztec bathing suit, gapmoe yandere grimdark, trending on pixiv fanbox, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, akihiko yoshida "
075e33c1-e6fb-494d-a4dc-a700abc59aa8.png,bob ross screaming security camera 
8e3545ab-ab76-404c-b1a0-eee7b921772a.png,"beautiful girlish ben afleck 3 / 4 nose sketches game asset overlay gapmoe yandere grimdark, trending on pixiv fanbox, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, akihiko yoshida "
10fc7fc3-433a-467e-b827-a93c932a1d87.png,"hight focus f 2 2, 8 5 mm : a wonderful realistic portrait of a lonely woman with a detailed wonderful symmetrical face who is dressed with a wonderful, majestic, large semi transparent white cotton dress ornate with semi transparent cotton roses and semi transparent white veils, accent white lighting, dramatic light, octane render by roberto ferri, fantasy art, photo realistic, dynamic lighting, unreal engine rendered, artstation, poster, dramatic light - 8 k "
971990ca-775b-496a-bf50-bedd210546e4.png,"photo, toph from avatar as fashion model, detailed perfect face, exquisite details, mid view, by peter caulson ed binkley lilia alvarado noriyoshi ohrai "
5e42a433-aaa7-4a2e-b0f7-44032ce9de25.png,"halloween celebration, volumetric lighting, 8 k octane beautifully detailed render, post - processing, extremely hyper - detailed, intricate, epic composition, cinematic lighting, masterpiece, trending on artstation, detailed detailed detailed, masterpiece, stunning art by anders zorn, wonderful masterpiece by greg rutkowski, beautiful cinematic light, "
16438809-0349-405d-8566-2ec48da31db4.png,"portrait of beautiful symmetrical anime girl, rainbow hair, attractive, casual, modern, victoria's secret, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm, greg rutkowski and alphonse mucha, 8 k, "
ed3281f1-e72c-4623-9056-54b6407e9858.png,"a very boring day in school, kids faced away, all wearing identical clothes, painting by quint buchholz and ray caesar, muted colors, gray, dull, boring, low energy, pale blue faces, very detailed, very coherent "
4c5829e2-a03d-450c-880e-f4178fe4afda.png,female ironman 
0ea23de3-ca41-4f58-8f88-f737abbb47ac.png,"character concept sheet of an angel knight gothic girl. by ( rembrandt painting ( 1 0 0 ) ( fractal flame ) ), highly detailded, blue rust "
8e4278d1-6317-49c8-86bf-23b2817a7245.png,emma watson holding the hand of jfk 
b335173f-95c1-4334-a0a8-7852e7af7213.png,simon stalenhag 
f47c3d68-f851-4106-bc58-87b1b9ca45c6.png,bob ross screaming at a whale 
d8798a9e-09e2-438d-980b-261579861d54.png,"a newborn baby with blonde hair lying on a cloud in front of a pink and blue sunrise sky. clean cel shaded vector art. shutterstock. behance hd by lois van baarle, artgerm, helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration, art by ilya kuvshinov "
380b90a0-dbe5-4cdb-acdd-abf0aede6adb.png,"concept art homer simpson and bart simpson sitting in a star wars bar, highly detailed cinematic "
1ae6c1bb-d226-4acb-9fe9-e23b0c235a39.png,", red lipstick, bikini photoshoot, professional background, face and upper body focus "
1a3ae865-8fa4-4b5c-8826-5c2df4a7b61c.png,"tom cruise working as a bartender on the love boat, 1 9 8 0, ocean background "
bc5a10d8-941f-447c-9e00-7948961911f2.png,a very detailed photo of a dog smoking a cigar outside the mansion by the pool 
0af7563e-e0e0-41d4-b4db-9e34845f0105.png,"gandalf as the crow, painting "
a8e7b3fa-a920-48cb-8bcd-c1e3cdc0200f.png,"movie still of danny devito starring as gimli in the 2 0 2 6 lord of the rings movie, full body "
3e289ef7-fc3c-4994-b841-1bf2f7537eb2.png,"at the square of a medieval french village, with a spaceship hovering, a well in the center, arches, orange light, highly detailed, cinematic lighting, perfect composition, 4 k, gustave dore, derek zabrocki, greg rutkowski, belsinski, octane render, fantasy "
0e802f36-2f47-4b3d-b7aa-05375b9a63c4.png,"high quality 3 d render post - rococo cyberpunk hanuman! head building, neon madhubani, open mouth, highly detailed, in sci - fi mumbai, cinematic smooth unreal engine, lee madgwick & liam wong, dramatic light, low angle, uhd 8 k, sharp focus "
056c6af3-b851-468c-83d4-c8b4e7b2e09f.png,"highly detailed oil painting | very intricate | cinematic lighting | award - winning | film director | camera shooting actress on movie set | by charlie bowater, by greg rutkowski, by j. c. leyendecker and edmund blair leighton, beautiful cinematic light, american romanticism, by alphonse mucha, artstation, cgsociety, official art, octane "
9e7126ca-b37a-4b0f-96d8-63e328aeecaf.png,photo of an artist crying!! into their graphics tablet after losing yet another customer to ai generated art 
cab26708-df52-4af6-a9c5-bb3761bffa66.png,"warrior girl, muscular girl, wild spiky black saiyan hair, long spiky hair, electrified hair, fistfighting demons, goblins, ultra realistic, intricate details, highly detailed, subsurface scattering, photorealistic, octane render, 8 k, art by artgerm, greg rutkowski, magali villeneuve, alphonse mucha "
059b52b5-bc9a-427e-97be-36ca1dd924bc.png,demon anime girl 
0df75be7-2505-45f4-b586-78a7a89f675f.png,"big city lights glitter in the dark near the tannhauser gate by james paick, masterpiece, concept art, detailed, atmospheric, cinematic "
31d02f56-cd3e-4c25-ac84-8693a566e268.png,"game asset of ui icons, in gouache detailed paintings, props, stylized, 2 d sprites, kitbash, arcane, overwatch, blue and pink color scheme, 8 k, close up "
12b2958e-a859-4155-b287-95775eacaaec.png,"seven wands tarot. intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, by justin gerard and artgerm, 8 k "
0ea0ee59-9845-4aaf-927d-61f8d34e06e9.png,"robot boss ninja mask helmet megaman x zero rockman 2 0 2 2 switch game hero 3 d character design concept fanart artsation, borderlands and by feng zhu steetart gta 5 comics, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ray tracing style radiating a glowing aura global "
a95a0012-313a-40da-ad2f-375295e86d96.png,"angel knight gothic girl in dark and blue dragon armor, rococo outfit. by gaston bussiere, by rembrandt, 1 6 6 7, artstation trending, blue light, by konstantin razumov * "
f9e61e44-596e-4bc1-a74d-13f920a2f6ea.png,"coffe time on the office design only! 2 0 5 0 s retro future art 1 9 7 0 s science fiction borders lines decorations space machine, mech, robot. muted colors. by jean - baptiste monge, ralph mcquarrie, marc simonetti, 1 6 6 7. mandelbulb 3 d, fractal flame, jelly fish, coral, cinematic lightning "
af7e884f-a976-4865-ba76-00744c16ea10.png,"new - york under tons of sand, sand dunes, people walking, heat wave, damaged buildings, hyperdetailed, artstation, cgsociety, 8 k "
b144df03-9aa4-4b43-bd58-914455d4afd0.png,"a very high resolution image from a new movie. carwashing a sportive car. 2 4 mm, photorealistic, photography, car photography, directed by wes anderson "
78caf31a-7cae-4f77-bc4e-bcdcd25d6c4d.png,"kodak portra 4 0 0, wetplate, winter, snowflakes, rainbow coloured rockets, chaos, glitter tornados, award winning dynamic photo of a bunch of hazardous krampus between exploding fire barrels by robert capas, motion blur, in a small pantry at night with colourful pyro fireworks and torches, teal lights "
34c26430-4a72-4aee-828e-7beed49f8bd9.png,"darth vader, full body shot, pixar, disney, 3 d render, octane render, 4 k, hd "
1b8290ae-5383-47ed-9505-603eb1d3c108.png,"portrait of an old blonde elven mage, dark, piercing eyes, gentle expression, elegant clothing, photorealistic, highly detailed, artstation, smooth, sharp focus, art by michael whelan, artgerm, greg rutkowski and alphonse mucha "
fefa9c20-bb3f-484f-a3f2-24e4632a150a.png,"ground level wide angle shot of a cute frog bowling with a golden metal ball, concept art, by esao andrews, by m. w. kaluta, by pixar, volumetric light, rich colors, very humorous!!!, realistic reflections, smooth, depth perception, shallow depth of field, 4 k, unreal engine 5, artstation "
db8fc97f-406a-4c35-b3ab-67543024a070.png,"a couple cheering with golden cups. intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, by justin gerard and artgerm, 8 k "
e3b2cd01-6c15-4360-a625-2118d31ba253.png,"character sheet for a wuxia beefy male wizard, by greg rutkowski, by studio ghibli, digital art, trending on artstation, hd, 8 k, highly detailed, good lighting, beautiful, masterpiece "
ed12ce19-91fb-4780-bcde-63f522d5907b.png,"my little everything, happy brave magical cuteness, fantasy otter love, otters holding hands side by side in the very scary stormy sea, he holds her while she sleeps, hyper - realism, 8 k octane render, cinematic, epic true love "
5b23b159-4cd6-482a-bfaf-c2519d2764cd.png,"spy kangaroo, in a strict suit with bowtie, like james bond, avatar image, digital art, minimalism "
b3657f35-5345-4879-89b1-f33ed10d248b.png,beautiful young woman model octane render 
e43ac690-6cec-4e15-9038-3568009c1ec7.png,"a bat frog holding a lamp by justin gerard, concept art, creature design, sharp focus, trending on artstation, hyper realism, 8 k, hyper detailed, ultra detailed, highly detailed, "
2ec5fd3a-ade7-4b44-bb08-b2ea62ac41ee.png,"portrait ultra dimensional frosty entity, overwhelming psychosis of self realization and burning awakening, ultra high definition, unreal engine 5, hyperrealism, masterpiece composition, 8 k photorealistic "
a5b1a9c5-a2ff-4420-99b4-337cca5b543c.png,"neon cyberpunk hacker with glowing geordi visor and headset headshot portrait painting by donato giancola, kilian eng, john berkley, hayao miyazaki, alphonse mucha, mead schaeffer fashion photography "
9153b70f-9f25-4507-bf28-f6dfd4f2ecec.png,"detailed cinematic wide shot of beautiful attractive woman slim face symettrical face clean skin blue eyes white hair, ultra realistic, spring light, painting by gaston bussiere, craig mullins, j. c. leyendecker "
93eb3e35-3b04-44a6-9221-3b8a5238961f.png,"as said ideological entrapment shunts all percepts into a preordained category structure designed to short circuit reflexive perceptions reflections incommensurate its axioms, photorealistic portrait by michael komarck, greg rutkowski, victo ngai, artgerm and j. dickenson "
314a0bfa-fda5-42a9-9f76-4f625f58cc2b.png,an elderly man wearing a shirt on fire in a tie with a cane and thick glasses in the bright sun at the front door. his shirt is on fire. long shot 3 / 4 view 
93f11a83-fa08-4337-9d99-9baa3e262edb.png,"ultra realistic illustration, a stunningly beautiful greek gothic goddess of chaos played by jordyn jones and dove cameron and margot robbie and taylor swift and megan fox, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha "
d8c77b88-94db-41c0-abaa-d15c9c3b86de.png,"high quality 3 d render very cute fluffy cyborg!! cat plays saxophone, cyberpunk highly detailed, unreal engine cinematic smooth, in the style of blade runner & detective pikachu, hannah yata charlie immer, moody light, low angle, uhd 8 k, sharp focus "
901b3aad-8c6d-428d-ac89-dd0a92e12018.png,a masterpiece 3 / 4 portrait sketch of the perfect face by monica lee 
84da1a39-a74b-4c6d-a986-857eccee3f1a.png,"a girl lay eggs from an alien para site inside her, realistic, still shot from movie, horror "
3188e396-29ba-409d-aa6a-a6b53bb85a43.png,"futuristic space station in the snowy mountains 3 d concept art, cinematic lighting, intricate details, building by zaha hadid, pastel sunset, emissary space by arthur haas and bruce pennington and john schoenherr, cinematic matte painting, dark moody monochrome colors, trending on artstation, featured on behance "
5c854166-a1e0-4aac-87c3-6eca529277f3.png,"ultra realistic illustration, a stunningly beautiful greek goddess of chaos played by dove cameron and margot robbie and taylor swift and megan fox, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha "
ce26e443-65bb-4768-a381-d0c052a40f1a.png,painting by steve huston 
d3a599ef-9955-4a79-a2d0-f43241641cd2.png,doom slayer from doom 2 0 1 6 
cd31fe27-4766-478d-8ba4-22a8e2760452.png,retro minimalistic clean fire warning enamel pin 
ce7f5aea-e89c-4ba1-9516-a253668bd122.png,"cyber cyborg ninja mask helmet metal gear solid artic suit swat commando andy warhol style, aesthetic octane render, 8 k hd resolution, by ilya kuvshinov and cushart krentz and gilleard james, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination colorful background "
74cee12a-2c6f-4d21-898e-bb395c127aef.png,"museum, colorful watercolor. by rembrant, battle angel alita, ralph mcquarrie, aluminum, 1 6 6 7 "
51f5e888-85e1-4091-b349-158fd674fccb.png,"full body portrait of the united states president, aoc, alexandria ocasio cortez, standing in the oval office, resolute desk, 2 0 2 4, painting, oil on canvas by william sidney mount, trending on artstation, national archives "
0698bbde-34f3-4953-8ea2-c57b014d0ccb.png,a strange dog made of milano glass 
fc0ee974-74c2-4f57-88ce-02373754284d.png,"nissan gtr r 3 4, mercedez benz and supra in the shape of lamborghini huracan concept car design, car photography, 4 k, high resolution, highly detailed "
6bafdb08-76ee-4c26-b4b7-b1354050b34f.png,"a mystical spiral fractal cyborg made of scrap metal and glowing spherical balls and leaves and feathers, 3 d, trending on artstation, octane render, 8 k, by donato giancola "
36ec2f34-d14e-4ac5-97b5-abdbca8f2926.png,photo of young woman by takato yamamoto 
91de7e99-e1a4-4320-b75b-9d44752c9d85.png,"walter white from breaking bad with dwayne rock johnson's face, 4 k, realistic "
14afcbae-d634-47e9-b399-db3c627ac50b.png,two cats cuddling each other 
063b0fa8-1d29-4fc2-91f3-40efdba9a66f.png,"woodblock portrait of an archer of 1 9 th century ottoman empire, beautiful details, artstation, watercolor and ink artwork by sawaki takeyasu "
